|   1   |      2       |       3      |       4      |       5      |       6      |       7      |       8      |       9      |       10     |       11     |       12     |      13       |
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+
                       А. Балансовые счета
     Актив
|60310              5725              0           5725         114057              0         114057         116209              0         116209           3573              0           3573|
|60312           2378364              0        2378364        1646010              0        1646010        1319061              0        1319061        2705313              0        2705313|
|60314             80476          20452         100928          20009          58384          78393          19836          34822          54658          80649          44014         124663|
|60323          19362892          75571       19438463          63394           9016          72410         149042          12441         161483       19277244          72146       19349390|
|60336             51757              0          51757          74273              0          74273          39373              0          39373          86657              0          86657|
|60347             51041              0          51041              5              0              5              0              0              0          51046              0          51046|
|60401          51205094              0       51205094          89274              0          89274          65796              0          65796       51228572              0       51228572|
|60404            429654              0         429654              0              0              0              0              0              0         429654              0         429654|
|60415           1151597              0        1151597         316367              0         316367         132650              0         132650        1335314              0        1335314|
|60804          10460907              0       10460907         197199              0         197199          73069              0          73069       10585037              0       10585037|
|60807              4954              0           4954          84464              0          84464          89208              0          89208            210              0            210|
|60901           9121240              0        9121240           2384              0           2384           7448              0           7448        9116176              0        9116176|
|60906           1296178              0        1296178         109842              0         109842            378              0            378        1405642              0        1405642|
|61002             30172              0          30172           1446              0           1446            522              0            522          31096              0          31096|
|61008            299412              0         299412          77375              0          77375          54715              0          54715         322072              0         322072|
|61009            148972              0         148972          40382              0          40382          19707              0          19707         169647              0         169647|
|61013               177              0            177             96              0             96              0              0              0            273              0            273|
|61209                 0              0              0         427529              0         427529         427529              0         427529              0              0              0|
|61210                 0              0              0       25497879              0       25497879       25497879              0       25497879              0              0              0|
|61212                 0              0              0         867824              0         867824         867824              0         867824              0              0              0|
|61213                 0              0              0       10171605              0       10171605       10171605              0       10171605              0              0              0|
|61214                 0              0              0        2233957              0        2233957        2233957              0        2233957              0              0              0|
|61601                 0              0              0      642271198              0      642271198      642271198              0      642271198              0              0              0|
|61702          11397534              0       11397534              0              0              0              0              0              0       11397534              0       11397534|
|61703           6294097              0        6294097              0              0              0              0              0              0        6294097              0        6294097|
|61901           1133710              0        1133710           3178              0           3178         116837              0         116837        1020051              0        1020051|
|61902             32117              0          32117              0              0              0           1336              0           1336          30781              0          30781|
|61903           1050568              0        1050568          23520              0          23520         141483              0         141483         932605              0         932605|
|61904            457457              0         457457              0              0              0           9490              0           9490         447967              0         447967|
|61911            156360              0         156360           2991              0           2991           2991              0           2991         156360              0         156360|
|62001           1270295              0        1270295         293330              0         293330          24000              0          24000        1539625              0        1539625|
|62101             81385              0          81385           2386              0           2386            913              0            913          82858              0          82858|
|62102              2884              0           2884              0              0              0            175              0            175           2709              0           2709|
|70606         150258920              0      150258920       48158686              0       48158686         336218              0         336218      198081388              0      198081388|
|70607           2330748              0        2330748         854310              0         854310         374972              0         374972        2810086              0        2810086|
|70608         302134041              0      302134041       98137601              0       98137601              0              0              0      400271642              0      400271642|
|70609           1203563              0        1203563         425024              0         425024              0              0              0        1628587              0        1628587|
